label,"x0,y0,z0","x1,y1,z1","x2,y2,z2","x3,y3,z3","x4,y4,z4","x5,y5,z5","x6,y6,z6","x7,y7,z7","x8,y8,z8","x9,y9,z9","x10,y10,z10","x11,y11,z11","x12,y12,z12","x13,y13,z13","x14,y14,z14","x15,y15,z15","x16,y16,z16","x17,y17,z17","x18,y18,z18","x19,y19,z19","x20,y20,z20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.47599345445632935,0.7986514568328857,-3.0788055482844356e-07,0.45746466517448425,0.7045465707778931,0.0058301156386733055,0.42605137825012207,0.6134341955184937,0.001012934953905642,0.4100435674190521,0.540598452091217,-0.00768319983035326,0.41450783610343933,0.4876245856285095,-0.01769457571208477,0.36091309785842896,0.6091349720954895,-0.0033845819998532534,0.29228663444519043,0.6412747502326965,-0.013312453404068947,0.3076636791229248,0.6752561926841736,-0.021473562344908714,0.3330821990966797,0.6774429082870483,-0.02660866267979145,0.3495866358280182,0.6590296626091003,-0.012933842837810516,0.2873649001121521,0.6958757042884827,-0.016398649662733078,0.3045313060283661,0.7215434908866882,-0.01660611853003502,0.32906681299209595,0.7204251885414124,-0.019057240337133408,0.3434399664402008,0.7156497836112976,-0.022039705887436867,0.28784260153770447,0.7475186586380005,-0.023884519934654236,0.30476492643356323,0.769482433795929,-0.016842087730765343,0.32834869623184204,0.7685434222221375,-0.014389736577868462,0.3396783471107483,0.774887204170227,-0.03110237792134285,0.2918093204498291,0.7996085286140442,-0.03168533742427826,0.3060457110404968,0.8157632946968079,-0.023643016815185547,0.32539308071136475,0.8171756863594055,-0.017385177314281464
4,0.42904484272003174,0.5132571458816528,-4.230752495004708e-07,0.4125329256057739,0.5764039158821106,-0.030033381655812263,0.38034841418266296,0.6423261165618896,-0.04535048454999924,0.3545653223991394,0.6978736519813538,-0.05956701561808586,0.34145402908325195,0.7400065660476685,-0.06773630529642105,0.3085438013076782,0.607093095779419,-0.007476485334336758,0.2762770652770996,0.5970346331596375,-0.037108417600393295,0.3184317946434021,0.5897180438041687,-0.04962930083274841,0.3329735994338989,0.5937488675117493,-0.05368037521839142,0.30912312865257263,0.5593676567077637,-0.004610980860888958,0.2824597954750061,0.5476205945014954,-0.03500184044241905,0.3334777057170868,0.5473658442497253,-0.038438137620687485,0.33399489521980286,0.5603225231170654,-0.03350004553794861,0.3127242624759674,0.5151322484016418,-0.008839231915771961,0.2909902334213257,0.5019325613975525,-0.04155596345663071,0.33549144864082336,0.5078885555267334,-0.0332929901778698,0.3382871150970459,0.5220175385475159,-0.019482644274830818,0.3186838626861572,0.4736637771129608,-0.015469023026525974,0.2963823080062866,0.46503323316574097,-0.031393006443977356,0.3296321630477905,0.4720681309700012,-0.02143331803381443,0.34001967310905457,0.48305875062942505,-0.009448058903217316
4,0.4315869212150574,0.5182202458381653,-4.2434865576979064e-07,0.416899174451828,0.5820333957672119,-0.029080066829919815,0.3858349323272705,0.6502073407173157,-0.043383967131376266,0.3629375994205475,0.706477701663971,-0.05646294355392456,0.3517211973667145,0.7503155469894409,-0.06330401450395584,0.31499719619750977,0.620193600654602,-0.00822772178798914,0.28229835629463196,0.609902560710907,-0.036529067903757095,0.3254093527793884,0.5989401340484619,-0.047567218542099,0.3362746834754944,0.6038694977760315,-0.051251184195280075,0.31414657831192017,0.5714979767799377,-0.005703095346689224,0.2862158715724945,0.5605438947677612,-0.03540937229990959,0.3376305401325226,0.5574217438697815,-0.03785805031657219,0.3361886441707611,0.57075434923172,-0.032673195004463196,0.3164179027080536,0.5263689756393433,-0.009998473338782787,0.2937510311603546,0.5142235159873962,-0.04209303483366966,0.33870700001716614,0.5175433158874512,-0.033284250646829605,0.33981382846832275,0.5319201350212097,-0.01959056966006756,0.32074522972106934,0.4840501546859741,-0.016611753031611443,0.29799532890319824,0.47554275393486023,-0.032157935202121735,0.33135539293289185,0.4815194308757782,-0.022113194689154625,0.34094807505607605,0.49275028705596924,-0.010450204834342003
4,0.42175960540771484,0.5178459882736206,-4.2067509298249206e-07,0.4098520874977112,0.5844069719314575,-0.026546867564320564,0.3799879550933838,0.6510632634162903,-0.039703939110040665,0.35674819350242615,0.7070428729057312,-0.052442122250795364,0.34581056237220764,0.7516251802444458,-0.05963589996099472,0.3104953169822693,0.6186564564704895,-0.003959174267947674,0.2750455141067505,0.611792802810669,-0.031782396137714386,0.3153681755065918,0.6010432839393616,-0.04444193094968796,0.32938218116760254,0.6035693287849426,-0.049122147262096405,0.30893948674201965,0.5711809396743774,-0.0023237005807459354,0.28047528862953186,0.5627526640892029,-0.03144554793834686,0.328869491815567,0.558349072933197,-0.03620123863220215,0.3316115140914917,0.5695411562919617,-0.03275451436638832,0.31052932143211365,0.5270276665687561,-0.007258284837007523,0.286824107170105,0.5173499584197998,-0.03798440471291542,0.3296903967857361,0.5189751982688904,-0.030673397704958916,0.33370062708854675,0.5313668847084045,-0.01815694011747837,0.31407541036605835,0.48499539494514465,-0.014355587773025036,0.29091769456863403,0.4785376191139221,-0.028992773965001106,0.3229138255119324,0.4832379221916199,-0.019303422421216965,0.3334225118160248,0.49293842911720276,-0.007973848842084408
4,0.4240020215511322,0.5247528553009033,-4.191498135242e-07,0.4085850715637207,0.5899366140365601,-0.025369565933942795,0.3770204186439514,0.6572701930999756,-0.03859461098909378,0.35311296582221985,0.7132165431976318,-0.05148306116461754,0.34256863594055176,0.7588621377944946,-0.058819480240345,0.31119826436042786,0.6218701004981995,-0.005900494754314423,0.27383992075920105,0.6139088273048401,-0.03315059095621109,0.31448864936828613,0.6035181283950806,-0.0447583831846714,0.32726800441741943,0.6067222356796265,-0.049082886427640915,0.3099832832813263,0.5743088126182556,-0.0048251766711473465,0.279550164937973,0.566504955291748,-0.0325380302965641,0.3276236355304718,0.5629801154136658,-0.03582487255334854,0.3288569152355194,0.5735791921615601,-0.0321849063038826,0.31220129132270813,0.5294203162193298,-0.009982283227145672,0.2854915261268616,0.520025908946991,-0.039118196815252304,0.32793569564819336,0.5223543643951416,-0.030028916895389557,0.33190101385116577,0.533657968044281,-0.017172958701848984,0.3166767656803131,0.48731306195259094,-0.01729648932814598,0.2911076545715332,0.4802258312702179,-0.030861180275678635,0.32310909032821655,0.48614516854286194,-0.020034169778227806,0.33448678255081177,0.495522141456604,-0.008438319899141788
4,0.4262734055519104,0.5260785222053528,-4.3018221163038106e-07,0.4119229018688202,0.5910358428955078,-0.027653582394123077,0.37951016426086426,0.6575526595115662,-0.04155956581234932,0.3531617224216461,0.7133151888847351,-0.05455687642097473,0.3393389582633972,0.757861316204071,-0.06148174777626991,0.3117809593677521,0.6211620569229126,-0.006814270745962858,0.2770172655582428,0.613059937953949,-0.0349966436624527,0.31945914030075073,0.604744017124176,-0.04659172520041466,0.3313732445240021,0.6090632081031799,-0.05065430328249931,0.31208857893943787,0.5733622908592224,-0.004684677347540855,0.2828987240791321,0.5650692582130432,-0.033975549042224884,0.33267301321029663,0.5636652112007141,-0.0371740385890007,0.3321852385997772,0.5749966502189636,-0.032774101942777634,0.31503164768218994,0.5287200212478638,-0.00913467351347208,0.28972291946411133,0.5190831422805786,-0.040076788514852524,0.3334811329841614,0.523311972618103,-0.03087296336889267,0.3352898359298706,0.5350160598754883,-0.017266353592276573,0.3197251260280609,0.48668646812438965,-0.015855303034186363,0.2958183288574219,0.48006197810173035,-0.030592504888772964,0.32896658778190613,0.48669958114624023,-0.019971149042248726,0.3388178050518036,0.4957997798919678,-0.008057530969381332
4,0.4275258183479309,0.5318737030029297,-4.159298043759918e-07,0.41218286752700806,0.5926432609558105,-0.028749937191605568,0.3793445825576782,0.6602483987808228,-0.04366738349199295,0.35470208525657654,0.7179865837097168,-0.057595718652009964,0.34165164828300476,0.7632514238357544,-0.06568707525730133,0.3106020390987396,0.6249758005142212,-0.009063471108675003,0.2774098217487335,0.6184731125831604,-0.03760413080453873,0.31913095712661743,0.6068832874298096,-0.04971842095255852,0.3318384885787964,0.6082550883293152,-0.05427557975053787,0.3093533217906952,0.5768939852714539,-0.007057415321469307,0.28298500180244446,0.569832444190979,-0.03735360503196716,0.33110684156417847,0.5649340152740479,-0.0418657511472702,0.33247286081314087,0.574507474899292,-0.03836168721318245,0.31253308057785034,0.5311053991317749,-0.011555864475667477,0.2898781895637512,0.5222477912902832,-0.04308120533823967,0.3312874436378479,0.5237311124801636,-0.035031404346227646,0.3340148627758026,0.5347549915313721,-0.022168690338730812,0.3186100423336029,0.4880850613117218,-0.018332332372665405,0.2936648726463318,0.4820767045021057,-0.033581916242837906,0.32518407702445984,0.48730891942977905,-0.02345050498843193,0.3361611068248749,0.49679329991340637,-0.011849956586956978
4,0.4303552806377411,0.5326345562934875,-4.4579056179827603e-07,0.4153754413127899,0.5955930948257446,-0.025275379419326782,0.38121792674064636,0.6626811027526855,-0.03809357061982155,0.3561968207359314,0.718731701374054,-0.05063309520483017,0.3443877100944519,0.7635015249252319,-0.05740249156951904,0.31535327434539795,0.6303982734680176,-0.006327337585389614,0.27634963393211365,0.6244240403175354,-0.03499997779726982,0.31865644454956055,0.6134111285209656,-0.046625882387161255,0.33184415102005005,0.6158568263053894,-0.05053694546222687,0.3142029345035553,0.5825995206832886,-0.005758247803896666,0.28353792428970337,0.5749377608299255,-0.03528174012899399,0.3334469795227051,0.571338951587677,-0.038461070507764816,0.3346923589706421,0.5820435285568237,-0.0340098962187767,0.3163836896419525,0.5372074842453003,-0.011561106890439987,0.28944218158721924,0.5283027291297913,-0.04252791032195091,0.3343947231769562,0.5308430790901184,-0.03298802673816681,0.3380798399448395,0.5425565838813782,-0.01917046494781971,0.32078689336776733,0.494231641292572,-0.019458215683698654,0.29551219940185547,0.48780226707458496,-0.0343264676630497,0.3291301727294922,0.49326151609420776,-0.023396164178848267,0.3401969373226166,0.502110481262207,-0.01122602354735136
4,0.37555718421936035,0.5538033843040466,-1.0858925492129856e-07,0.39098870754241943,0.6034108400344849,-0.026093019172549248,0.42044708132743835,0.6528616547584534,-0.03925812989473343,0.43793195486068726,0.7019329071044922,-0.05087919533252716,0.4415323734283447,0.7413179874420166,-0.05759069696068764,0.47720998525619507,0.6322283148765564,-0.011524206958711147,0.4993381202220917,0.6180775761604309,-0.035174887627363205,0.46743038296699524,0.6136050820350647,-0.044952455908060074,0.45878952741622925,0.6241026520729065,-0.04781394451856613,0.48000049591064453,0.5938575267791748,-0.006638470571488142,0.495880663394928,0.5784202218055725,-0.02922845259308815,0.4553191065788269,0.5775067210197449,-0.028642479330301285,0.4543301463127136,0.5906898379325867,-0.022446971386671066,0.4778572916984558,0.5591685771942139,-0.0070757255889475346,0.4913800060749054,0.5432243943214417,-0.028104979544878006,0.4570018947124481,0.5452594757080078,-0.016857990995049477,0.45545828342437744,0.5587544441223145,-0.0037904027849435806,0.4738557040691376,0.5262336134910583,-0.010438147932291031,0.48493316769599915,0.5118086338043213,-0.01871681958436966,0.4609639644622803,0.5159741044044495,-0.008399364538490772,0.4540839195251465,0.5263750553131104,0.0028555779717862606
4,0.37404751777648926,0.5499085187911987,-1.0588604482109076e-07,0.39098089933395386,0.5988474488258362,-0.021550104022026062,0.4232484698295593,0.6452589631080627,-0.03306640312075615,0.44057416915893555,0.6933884620666504,-0.04478558152914047,0.4424208402633667,0.7323047518730164,-0.05241842195391655,0.47291553020477295,0.6197469830513,-0.005138803739100695,0.5023269057273865,0.6107954382896423,-0.029486237093806267,0.4745345711708069,0.6058303713798523,-0.040169231593608856,0.45863837003707886,0.6146445870399475,-0.042330846190452576,0.4749499261379242,0.5830168724060059,-0.002201684983447194,0.4973956346511841,0.5727900862693787,-0.025016246363520622,0.46046656370162964,0.569179892539978,-0.025343041867017746,0.4537716507911682,0.5816926956176758,-0.018732832744717598,0.4740121066570282,0.5497634410858154,-0.004691944923251867,0.49477630853652954,0.5386518836021423,-0.02529640682041645,0.46345123648643494,0.5377781987190247,-0.015574810095131397,0.4566808342933655,0.5495251417160034,-0.002616714220494032,0.4714113473892212,0.5193626880645752,-0.009844825603067875,0.4884965419769287,0.5089894533157349,-0.01753169298171997,0.46596333384513855,0.509957492351532,-0.0076714931055903435,0.4556739032268524,0.5183249711990356,0.0036942523438483477
4,0.3691025674343109,0.553769588470459,-8.844694576737311e-08,0.3872571587562561,0.5996921062469482,-0.02301541529595852,0.42104798555374146,0.644324779510498,-0.03497860208153725,0.44019708037376404,0.692270040512085,-0.04669433832168579,0.44273534417152405,0.7326212525367737,-0.053821809589862823,0.47383877635002136,0.6214055418968201,-0.005447462201118469,0.5002222657203674,0.6100324988365173,-0.02884095348417759,0.4711816906929016,0.6063399314880371,-0.0387178398668766,0.4602464437484741,0.6161543726921082,-0.04107912629842758,0.47545763850212097,0.5844313502311707,-0.001993013545870781,0.4953925311565399,0.5737823843955994,-0.023819725960493088,0.45716995000839233,0.5724809169769287,-0.023065902292728424,0.4553639590740204,0.5844745635986328,-0.016248980537056923,0.47342386841773987,0.5507664680480957,-0.004142027348279953,0.4932061433792114,0.5388509631156921,-0.024229101836681366,0.4605831801891327,0.5406696796417236,-0.01317320205271244,0.45707908272743225,0.5528391599655151,0.00022883147175889462,0.4695356488227844,0.5196281671524048,-0.009130841121077538,0.4862384796142578,0.5082457661628723,-0.016448164358735085,0.46353432536125183,0.5117523670196533,-0.00585527066141367,0.4553110599517822,0.5211431980133057,0.0057730283588171005
4,0.37450629472732544,0.539692759513855,-1.2914370017824695e-07,0.39063745737075806,0.5854924321174622,-0.023061681538820267,0.423354834318161,0.6316225528717041,-0.03432339057326317,0.441852331161499,0.6786052584648132,-0.04501133784651756,0.44753187894821167,0.7163476943969727,-0.05131417512893677,0.47599202394485474,0.6121357083320618,-0.005956614390015602,0.5017455816268921,0.5991116762161255,-0.02996363304555416,0.47388556599617004,0.5919530987739563,-0.040430258959531784,0.4603725075721741,0.6011816263198853,-0.042864538729190826,0.4791247844696045,0.5754033923149109,-0.0022226034197956324,0.49786248803138733,0.5614200830459595,-0.025363309308886528,0.4615550935268402,0.5575811862945557,-0.025877775624394417,0.45622628927230835,0.5713797211647034,-0.01951863244175911,0.4777747392654419,0.5423303842544556,-0.004045519512146711,0.4947981536388397,0.528168797492981,-0.025490008294582367,0.46427953243255615,0.5268053412437439,-0.016453197225928307,0.45930376648902893,0.539267361164093,-0.003981329966336489,0.47406041622161865,0.5124861001968384,-0.008583380840718746,0.4887261986732483,0.5000214576721191,-0.017613589763641357,0.4663366675376892,0.5003696084022522,-0.008873372338712215,0.45757344365119934,0.5094759464263916,0.0018705538241192698
